5.4391954,43.5087395
5.461457,43.5598565
5.5097983,43.5039586
5.6802076,43.4514452
5.6870267,43.4498336
5.4622279,43.5189261
5.4641156,43.5178404
5.4674792,43.4683522
5.5376769,43.4784258
5.6442539,43.4713551
5.6546731,43.4695292
5.4316697,43.542919
5.6065362,43.4655286
5.4336053,43.5192213
5.4324467,43.5284896
5.437439830592253,43.532574994270455
5.460602785303798,43.516404427038665
5.462557707567851,43.51607562366799
5.466106596828304,43.51588434379565
5.555917515540315,43.45132853364511
5.491526445738703,43.4773127920005
5.476370967246474,43.45078517734867
5.486371503711826,43.4643637213143
5.464526573722261,43.46520567819411
5.452579683191852,43.45281936682414
5.737454581678514,43.4490566589543
5.7383838467943376,43.45052472358026
5.7394631785689425,43.45077141588775
5.74088176519567,43.45219000251448
5.745291654838724,43.454101973756195
5.748229416751718,43.45703973566919
5.748476109059209,43.458119067443796
5.749208159866777,43.45885111825137
5.753122398001666,43.4590075149074
5.755203996669442,43.45995170691091
5.756948607378268,43.459930450025965
5.758221090357045,43.46120293300475
5.758467782664538,43.46311490424646
5.759199833472106,43.46384695505403
5.763114071606995,43.46400335171006
5.765195670274771,43.46494754371358
5.767628697118498,43.46493015607312
5.7694425724,43.4669264476
5.7713391479,43.4677120348
5.7748723425,43.4677120348
5.7778,43.46635897369596
5.7778,43.4472
5.734242423318727,43.4472
5.7350532889258945,43.44802680517893
5.736053288925895,43.44829475437136
5.545896489,43.4885280215
5.5478401167,43.487695382
5.5517249653,43.487695382
5.553668593,43.4868627426
5.5570724561,43.4868627426
5.5590160838,43.487695382
5.5635492784,43.4874274329
5.5651779047,43.486177744
5.5665281822,43.484448529
5.5667961314,43.483448529
5.5665281822,43.4814132528
5.5652784933,43.4797846266
5.5633819179,43.4789990393
5.5490244102,43.4789990393
5.5470807826,43.4798316787
5.542880932556203,43.480098251457115
5.541582815005755,43.4806643182
5.5390327366,43.4806643182
5.53663613655287,43.48187508292774
5.532056619483764,43.48176353039134
5.531056619483763,43.482031479583775
5.530324568676195,43.482763530391345
5.530056619483764,43.48376353039134
5.530324568676195,43.48476353039134
5.531889258950874,43.48632822066602
5.535466509126811,43.48657491297351
5.5371361611,43.4885750737
5.5380327366,43.4890927118
5.5409006522,43.489360661
5.5428442799,43.4885280215
5.5440285734,43.4885280215
5.47953356118244,43.50357951706911
5.479265611990009,43.50457951706911
5.47953356118244,43.50557951706911
5.4810982514571185,43.507144207343785
5.484675501633056,43.50739089965128
5.4863451536,43.5093910604
5.4882417291,43.5101766477
5.4901096448,43.5101766477
5.4945041386,43.5085584209
5.4969014684,43.5053284517
5.4976870556,43.5034318762
5.4974191065,43.4997313211
5.4961694176,43.4981026948
5.4942728421,43.4973171075
5.4922375659,43.4975850567
5.490840965861779,43.49852787226995
5.487847395952285,43.49843757661849
5.486261448792673,43.497583680266445
5.485261448792673,43.49785162945888
5.483696758517993,43.499416319733555
5.483499544209735,43.50015233355195
5.48276353039134,43.50034954786021
5.545065386776697,43.50632412777794
5.544479439617078,43.50691007493756
5.543378850957535,43.509575353871774
5.543646800149967,43.51057535387177
5.544378850957535,43.51130740467934
5.547123461666361,43.511554096986835
5.548709408825978,43.51240799333889
5.551286659001921,43.51238673645395
5.552956311,43.5143868972
5.5548528865,43.5151724845
5.5568881627,43.5149045353
5.5577847381,43.5143868972
5.5601820679,43.5119895674
5.561265772705987,43.51057535387177
5.5614323623231225,43.50836443531983
5.566158185,43.5060134503
5.5695253955,43.5056602606
5.5706730363,43.5060134503
5.5783694283,43.5060134503
5.5803130558,43.5051808109
5.6003697085,43.5051808109
5.6013133361,43.5057455011
5.6037002663,43.5060134503
5.605643894,43.5068460898
5.6111940215,43.5068460898
5.6131376492,43.5076787293
5.6145245795,43.5076787293
5.6247946017,43.5118419266
5.6258298779,43.5118419266
5.6277264534,43.5110563393
5.6284585042,43.5103242885
5.6292440915,43.508427713
5.6289761423,43.5063924368
5.6268938139,43.5030985316
5.6243319595,43.5017482541
5.6193361227,43.5000829751
5.6161165529,43.4998150259
5.6143402859,43.4984176962
5.6077901584,43.498149747
5.6068465307,43.4975850567
5.6036269609,43.4973171075
5.6016833333,43.4964844681
5.5961332058,43.4964844681
5.5944208747,43.4939394975
5.5925242992,43.4931539102
5.5856605468,43.4931539102
5.5839761759461215,43.493816981091925
5.582847626977519,43.49342048293089
5.578647777,43.4931539102
5.5767041493,43.4923212707
5.5746688732,43.4925892199
5.5737252455,43.4931539102
5.5711540218,43.4931539102
5.5692103941,43.4923212707
5.566509839,43.4923212707
5.5641132389675265,43.49353203546729
5.562784947992251,43.49344173981583
5.561199000832639,43.49258784346378
5.558701082431307,43.49258784346378
5.557701082431307,43.492855792656215
5.556282495804579,43.49427437928294
5.555203164029975,43.494521071590434
5.5546172168703585,43.495107018750055
5.552872606161532,43.49508576186511
5.550791007493757,43.49602995386862
5.547876769358868,43.49591840133222
5.546290822199251,43.496772297684274
5.544378850957535,43.497018989991766
5.542814160682856,43.49858368026645
5.542546211490425,43.49958368026645
